Total Population,Female Population,Male Population,Birth Rate,Death Rate,Compulsory Education Dur.,Employment in Industry(%),Employment in Agriculture(%),Employment in Services(%),Female Employment in Agriculture(%),Female Employment in Industry(%),Female Employment in Services(%),Unemployment(%),Female Unemployment(%),GDP in USD,National Income per Capita,Net income from Abroad,Agriculture value added(in USD),Agriculture value added(%),Industry value added(%),Services value added(%),Expense(% of GDP),GDP per capita,GDP growth rate,Foreign Direct Investment,Exports of goods and services,Imports of goods and services,Male life expectancy,Female life expectancy,Inflation rate,Year,Country
14276810.0,7323650.0,6953160.0,24.084,6.127,,15.6234882346895,58.0385730715641,26.3379386937464,58.2619273944134,16.0811397142435,25.6569328913431,0.579,0.557,12502901169.7377,-5.80516937197061,-450674746.372256,3511980411.70172,28.0893239418879,25.5665162922046,39.7876010219043,9.12297263605281,875.748936193569,4.07477850599065,928393617.348897,46.2109950081593,56.0769540065406,65.155,69.575,-1.24171754189637,2009.0,Cambodia
14053479.0,7215495.0,6837984.0,24.46,6.418,,15.6742890058622,55.9205960622976,28.405128842149,55.4792952695764,15.9300902412848,28.5905855136428,0.825,0.862,12174303999.0812,13.4466080757904,-425713134.600147,3412954973.71322,28.0340869915092,26.0495966887473,39.4864614805622,7.27873986812617,866.283999789749,7.47636606631011,815180217.958376,61.7787856845594,68.614724994177,64.299,68.479,24.096851930605,2008.0,Cambodia
13841770.0,7116384.0,6725386.0,24.894,6.63,,14.720388837452,58.126964802788,27.1526603434994,59.6124467986231,14.2927723819858,26.0947808193911,1.257,1.191,10127916459.8983,8.00134148826555,-325405021.134453,2579137564.492,25.4656283422573,28.1400350776131,39.1671077567889,6.99568359728898,731.692295125426,10.398458101201,867288538.643543,61.1365869942825,72.5634368325363,63.603,67.698,8.70882770568049,2007.0,Cambodia
13639028.0,7022477.0,6616551.0,24.886,6.809,,14.0002053125118,60.1009929646535,25.8988017228348,61.2426440359256,14.0840796204774,24.673276343597,1.152,1.108,8350531016.65753,7.2247111316299,-318686428.17279,2194999116.8464,26.2857429362019,29.0700225848228,39.1127580064829,7.48055524776894,612.252648550727,10.9433600681694,483209382.712788,64.672329331268,75.6764049872155,62.945,67.01,5.81068550464306,2006.0,Cambodia
13439202.0,6929540.0,6509662.0,25.191,7.042,,13.2177967540802,62.0826849738487,24.6995033629711,62.915380483914,13.725445155495,23.359174360591,1.064,1.042,7066296463.3598,8.94482104216716,-287327089.260843,1939400809.79841,27.4457888917427,27.4192470160455,39.3541365970232,6.76022258114943,525.797325120926,13.3033338358455,379180190.600283,61.0399163553182,72.5120489103296,62.213,66.209,6.61525912001587,2005.0,Cambodia
13244731.0,6838464.0,6406267.0,25.492,7.273,,12.7503625620735,63.7336789340236,23.5159585039029,64.2278166901627,13.7561626754385,22.0160206343988,1.003,1.0,5883297159.87352,2.91171468219129,-214084031.272564,1566643359.55979,26.6286627547039,27.6802685813967,39.4440355684958,7.42161168194734,444.199067529081,9.45769481103929,131416229.281784,60.8183573699975,70.5331236862783,61.48,65.46,4.31933677434786,2004.0,Cambodia
13050968.0,6747258.0,6303710.0,25.876,7.641,,12.0514256492844,65.7200500435369,22.2285243071788,65.9169737800922,13.367789652196,20.7152365677118,0.909,0.928,5046693484.31767,3.07074161379074,-176867047.273184,1487481593.28977,29.4743795697528,26.3428745441044,38.7302502795091,8.57589886862816,386.691123931778,10.2836813071691,81580650.5580651,54.2286240176407,65.846345075958,60.238,64.643,0.94174611779921,2003.0,Cambodia
12855241.0,6654774.0,6200467.0,26.434,8.149,,11.5477600145748,67.2282926056548,21.2239473797704,67.2462551011055,13.0999487468806,19.6537638767498,0.852,0.868,4501227626.62752,4.50850894468138,-187586522.593822,1332858723.0023,29.6110046760937,25.3793058382166,38.9991210756479,8.92794244376012,350.147276634294,6.26507280509637,130956363.872694,54.188950476339,64.0806115959488,58.973,63.316,0.211466568022607,2002.0,Cambodia
12658484.0,6561919.0,6096565.0,26.924,8.667,,11.000973652816,68.933790085327,20.0652531861193,68.7052684027303,12.7466646858994,18.5480669113703,0.774,0.787,4145665969.92864,3.58020640536756,-141366156.804281,1366634426.65647,32.9653772534886,23.2646257907737,38.0576690261835,,327.500984314444,7.38971065070517,146481995.063845,51.1797752012962,60.5919660427045,57.863,61.91,-0.600648300123686,2001.0,Cambodia
12462336.0,6469499.0,5992837.0,27.562,9.273,,8.53602209476915,73.4763220593232,17.9876558459077,74.9627685016999,9.68474817496106,15.352483323339,0.744,0.754,3694168979.32019,0.956288028826549,-120130751.401142,1312454592.63103,35.5277357364566,21.6455986512559,36.7145633549895,,296.426687526334,9.99358032294626,118308566.310881,49.3049002706901,61.0922250330406,56.559,60.53,-0.791992529473567,2000.0,Cambodia
132530.0,68299.0,64231.0,,,9.0,,,,,,,,,279208903.337644,,187042839.407645,,,,,87.4120046338711,2106.76000405677,,5110622.69797061,7.36810244749678,92.3771365892843,,,9.28307374517721,2023.0,Kiribati
130469.0,67337.0,63132.0,26.723,6.182,9.0,,,,,,,,,270841698.369345,,142093207.933841,75170973.1595476,27.7545790076376,9.8307408470718,65.4948022547364,81.6418212181124,2075.90844085067,,4270167.12694068,7.24909774012606,93.1129236408362,65.731,69.386,5.34595440908904,2022.0,Kiribati
128377.0,66336.0,62041.0,27.207,6.236,9.0,,,,,,,,,289339292.157301,-6.3887172923651,161522806.492504,71586292.9326632,24.7412967657862,10.6275457086531,64.3542050221856,82.930392992837,2253.82500103057,,1031375.96193946,3.71706404212681,69.7330916050822,65.504,69.096,2.05361676773907,2021.0,Kiribati
126099.0,65240.0,60859.0,27.645,6.242,9.0,,,,,,,,,223123620.597516,-12.7558961680723,156638636.233449,59700961.4286827,26.7568988298084,9.76594751295746,66.7767971664591,75.2141215259493,1769.43211760217,,2624092.83886645,10.3160440221443,67.3070977620563,65.348,68.948,2.5532455441463,2020.0,Kiribati
123921.0,64170.0,59751.0,28.064,6.252,9.0,,,,,,,,,216985362.338171,10.0895273367538,194937189.556145,58539071.445019,26.9783504353561,9.56440721760259,66.9541740391357,70.0780881166457,1750.99750920482,,-558280.50228304,14.9824067375102,83.3316472192665,65.295,68.782,-1.81307995302947,2019.0,Kiribati
122084.0,63225.0,58859.0,28.46,6.345,9.0,,,,,,,,,233514703.710292,0.182585773402451,170307324.570906,62603937.4704314,26.8094199104911,11.0818130363672,62.6799686491584,61.7114212090527,1912.73798131035,,-1144364.71702219,9.05069661995076,74.315739403455,64.97,68.521,0.564030491493476,2018.0,Kiribati
120275.0,62288.0,57987.0,28.616,6.426,9.0,,,,,,,,,222875724.653979,7.64128539702256,171066888.255014,69163100.2674527,31.0321370238192,12.4167585745973,61.848090218205,64.4148087955277,1853.0511299437,,784797.254894666,13.2563235183028,87.3049357443947,64.735,68.243,0.355520888546828,2017.0,Kiribati
118478.0,61357.0,57121.0,28.86,6.519,9.0,,,,,,,,,206467834.045145,-10.7493238358173,139642261.00615,55886054.6969376,27.0676810048377,14.6506378795716,60.6899372925156,61.3968319548324,1742.66812442095,,1806963.91645454,16.6172852000695,94.6525041124477,64.514,67.938,1.91731090233378,2016.0,Kiribati
116815.0,60448.0,56367.0,29.188,6.623,9.0,,,,,,,,,191559398.175292,22.3174589726757,181111171.193632,43904754.9369398,22.9196559162101,14.7267735861681,60.1257555174693,58.734777412857,1639.85274301496,,-819824.352875235,13.9574518702529,95.9316609615195,64.285,67.626,0.572015743634256,2015.0,Kiribati
115326.0,59568.0,55758.0,29.547,6.727,9.0,,,,,,,,,200287275.559653,15.2247829713173,158418517.587542,50664535.5822545,25.2959332741859,14.1150708129815,60.4057866633931,55.2459603775849,1736.7053011433,,2632144.43660902,12.032759015348,92.1552243695018,64.044,67.387,2.10398520925043,2014.0,Kiribati
113838.0,58681.0,55157.0,30.075,6.831,9.0,,,,,,,,,201730847.75865,12.6785849531729,119372983.805959,47741376.9027422,23.6658782894027,14.3769833611434,60.4059410193852,60.202326206658,1772.08706898092,,838137.953237838,10.9650792518063,85.8163272675206,63.816,67.17,-1.488059084681,2013.0,Kiribati
112284.0,57765.0,54519.0,30.544,6.928,,,,,,,,,,207001557.767135,13.0161813174048,97751162.2755152,52231142.7477853,25.2322462261575,13.4930201265117,60.3834721384508,62.1622618592602,1843.55346948038,,-2385943.8195343,12.7658666158385,83.3628371018394,63.607,66.966,-3.04586292775571,2012.0,Kiribati
110647.0,56816.0,53831.0,30.995,7.007,,,,,,,,,,195970104.356667,-3.97350407465821,71152874.7795635,50391883.8301931,25.7140669469051,13.2156405551886,60.6301905782871,59.2839066306091,1771.12894481248,,-348737.579186123,13.1677916213114,80.2636193414562,63.413,66.793,1.4974097987597,2011.0,Kiribati
108704.0,55742.0,52962.0,30.783,7.071,,,,,,,,,,165458478.20613,3.27200782020707,72489608.1657009,40797077.070978,24.6569879726276,11.9776098840011,62.8655020711136,,1522.10110213175,,-6602470.86768583,11.5662806827362,74.1309445003307,63.243,66.625,-3.89955040651649,2010.0,Kiribati
106467.0,54566.0,51901.0,30.578,7.102,,,,,,,,,,140177363.671764,-10.1289366566307,50323641.7832301,37393320.5161236,26.6757196288004,10.5783642795376,61.4868796324799,,1316.62734623652,,4995548.97813979,14.1365569368072,83.499489810317,63.108,66.517,9.81643884508657,2009.0,Kiribati
104222.0,53408.0,50814.0,30.398,7.102,,,,,,,,,,147017897.680178,-3.84532862033687,64292984.7815515,36242120.5962827,24.6515024144364,11.0150395929636,63.0035218893724,,1410.62249506033,,-1267679.26219092,14.1122609189906,81.3296620853209,63.059,66.451,13.6653995252441,2008.0,Kiribati
102068.0,52293.0,49775.0,29.88,7.064,,,,,,,,,,138054961.877619,4.71805121513356,56624185.0905424,31331880.1591303,22.6952220572158,11.3340066885482,62.2164270741263,,1352.57829954167,,1153044.68975732,15.4500516152138,80.7089793755133,63.064,66.468,3.59252131266417,2007.0,Kiribati
100017.0,51226.0,48791.0,29.26,7.004,,,,,,,,,,112338362.534347,,44341580.9547064,24298358.154512,21.6296175289923,9.76537717578805,65.8064020725205,,1123.19268258743,,568432.866937296,10.201770667842,83.84502971268,63.129,66.527,,2006.0,Kiribati
98035.0,50195.0,47840.0,28.821,6.917,,,,,,,,,,113895467.720866,,46894849.0421082,22754672.1168388,19.978558034114,8.42015357733661,64.8679537232005,,1161.78372745312,,152730.0,14.1423964724618,109.451839130937,63.187,66.597,,2005.0,Kiribati
96085.0,49191.0,46894.0,28.583,6.857,,,,,,,,,,104085862.435301,,47054005.0745366,23537008.1740976,22.613069271274,8.95313176371479,63.4678890192554,,1083.26858963731,,147090.0,12.1418663777641,89.2178646571045,63.209,66.621,,2004.0,Kiribati
94175.0,48218.0,45957.0,28.272,6.829,,,,,,,,,,96105634.747436,,43721949.4902452,21182816.1043705,22.0411801660106,10.1856769021495,60.0538901985638,,1020.50050169828,,129710.0,16.3335255209409,87.5954230972472,63.173,66.586,,2003.0,Kiribati
92264.0,47256.0,45008.0,29.025,6.875,,,,,,,,,,74743892.1606019,,44619206.6158302,16084748.6286359,21.51981675516,11.6138234685741,60.5976622453216,,810.108949976176,,108660.0,19.0714104419256,106.554046959933,63.057,66.476,,2002.0,Kiribati
90335.0,46273.0,44062.0,29.87,6.95,,,,,,,,,,64935847.4676225,,45094221.6460023,14650562.553469,22.5615944425363,12.2821958796612,60.580173066025,,718.833757321332,,103440.0,15.5794882904635,95.2052493563535,62.879,66.3,,2001.0,Kiribati
88613.0,45376.0,43237.0,30.702,7.09,,,,,,,,,,74910555.2512264,,42056333.7656472,16056123.2761822,21.4337261582631,11.6258962867213,58.1470968492981,,845.367556128631,,115950.0,10.8521355618424,83.314353381345,62.629,66.065,,2000.0,Kiribati
51712619.0,25898790.0,25813829.0,,,9.0,23.9914211316144,5.32432794838826,70.6842509199973,4.74903711056001,12.7540880117472,82.4968748776928,2.675,2.722,1712792854202.37,,31909777603.324,27329420887.8634,1.59560572785029,31.5941649740866,58.4222699929626,,33121.3712885508,1.35673324311098,15178400000.0,43.9956698686696,43.9440093217037,,,3.5974562502901,2023.0,"Korea, Rep."
51672569.0,25886778.0,25785791.0,4.9,7.3,9.0,24.457277001614,5.4318012862755,70.1109217121105,4.88767072448546,12.920387299802,82.1919419757126,2.857,3.032,1673916511799.71,,24587697511.1664,27479803004.517,1.64164716763395,31.7263012565745,58.0340154907042,33.6430322591716,32394.6833725203,2.61267219187226,25044700000.0,48.2717642210409,48.2646450676456,79.9,85.6,5.08951365062842,2022.0,"Korea, Rep."
51769539.0,25932664.0,25836875.0,5.1,6.2,9.0,24.6038815700612,5.34699519876567,70.0491232311731,4.79745014370475,12.9763614229658,82.2261884333294,3.639,3.74,1818432106880.04,3.25852998449514,20467297701.4676,33743994610.9613,1.85566425511796,32.4320155023667,56.8218994485382,30.4912143759034,35125.5224984723,4.30473481906969,22060400000.0,41.8772295047804,38.3222274220465,80.6,86.6,2.49833333333339,2021.0,"Korea, Rep."
51836239.0,25943918.0,25892321.0,5.3,5.9,9.0,24.6462281753405,5.37120400900264,69.9825641481168,4.94614189446018,12.9055063730087,82.1483431735041,3.931,3.99,1644312831906.17,-1.37854553150645,14355918810.8306,29033968450.1576,1.76572048133322,32.5381602000323,57.0075212052066,29.7259285261153,31721.2989141857,-0.709415359397681,8764900000.0,36.359590549146,32.6744545418102,80.5,86.5,0.537288023411737,2020.0,"Korea, Rep."
51764822.0,25883574.0,25881248.0,5.9,5.7,9.0,24.5780920942104,5.14298947429373,70.2789184314959,4.84525063766676,12.9216257674559,82.2331320674467,3.746,3.581,1651422932447.77,-1.12225964796505,14252965291.7667,27544594684.4638,1.66793097899135,32.6791489168007,57.2421505638275,27.5124513514783,31902.4169048194,2.24397786011012,9634300000.0,39.2758610673609,36.4812778978581,80.3,86.3,0.383000303608136,2019.0,"Korea, Rep."
51585058.0,25776777.0,25808281.0,6.4,5.8,9.0,25.2020152158589,4.99652033141647,69.8014644527246,4.75422006924331,13.562758064658,81.6830132413033,3.824,3.692,1725373496825.43,0.615888135460779,6948877498.45864,30131981315.8647,1.74640339447114,34.0458023068892,55.6916932454589,24.9180357987045,33447.1562836166,2.90740377377135,12182600000.0,41.7132908430894,37.2755746703469,79.7,85.7,1.47583935002645,2018.0,"Korea, Rep."
51361911.0,25648624.0,25713287.0,7.0,5.6,9.0,25.2728183182458,4.92342623462517,69.803755447129,4.77520841797881,13.7498115167093,81.4749887561841,3.653,3.483,1623074183501.9,3.30557229901632,6615910439.67431,30039147629.2501,1.8507562953431,34.766308535902,54.8477903393924,23.9628732652167,31600.7358741365,3.15963574012777,17912900000.0,40.9342069409884,36.1867108656532,79.7,85.7,1.94433230786366,2017.0,"Korea, Rep."
51217803.0,25559742.0,25658061.0,7.9,5.5,9.0,25.1977329716528,4.93914259347297,69.8631244348742,4.99247007210978,13.384173584551,81.6233474934504,3.65,3.538,1499679823909.61,3.72508920924051,5482493264.15497,27879571059.6653,1.85903488299151,34.2977996755017,55.3586393130986,23.5045488696898,29280.4403170048,2.94688171508626,12104300000.0,40.1326509111205,33.4711585544775,79.3,85.4,0.971685739912168,2016.0,"Korea, Rep."
51014947.0,25422636.0,25592311.0,8.6,5.4,9.0,25.3899231486241,5.2327612879144,69.3773155634615,5.3760909661144,13.81450324802,80.8094147672282,3.546,3.483,1466038936206.43,5.31438201700981,4585692148.87451,29378068486.5191,2.00390779269061,34.1499356702728,55.5765055725491,23.4894294290035,28737.4391706499,2.80910326824133,4104100000.0,42.989561527711,36.142932861381,79.0,85.2,0.70633177245575,2015.0,"Korea, Rep."
50746659.0,25229622.0,25517037.0,8.6,5.3,9.0,24.8011492803625,5.50127803949887,69.6975726801386,5.46398518992469,13.5434521328739,80.9925626772014,3.082,2.961,1484488526271.8,2.41258983028172,7184757418.03123,30531134835.3026,2.05667705037638,34.0916723723005,55.6449944715975,23.6188944543038,29252.9312377352,3.2024537945736,9273600000.0,47.8314208662979,42.7830210318588,78.6,85.0,1.27477446401322,2014.0,"Korea, Rep."
50428893.0,25006867.0,25422026.0,8.6,5.3,9.0,24.6140365440699,5.89339082644034,69.4925726294898,5.92300326634498,13.4364803360864,80.6405068963034,2.747,2.454,1370632955321.2,3.15633923195664,8736030027.87716,28770231487.7178,2.09904711367279,34.447829188741,55.2136030251747,24.0326099261397,27179.5170146052,3.16470863647184,12766600000.0,51.2920711097027,46.6600338441855,78.1,84.6,1.30134754547413,2013.0,"Korea, Rep."
50199853.0,24827586.0,25372267.0,9.6,5.3,9.0,24.4217020167897,6.04720147703336,69.531096506177,6.1503792051934,13.7690333561784,80.0805874386282,2.812,2.554,1278046536287.01,1.89531320244221,13364226535.0392,27940462192.8499,2.1861850409628,34.1346926355836,55.0732047534656,24.6334415518133,25459.1689000965,2.40253099246186,9495900000.0,54.0940513351953,51.3642764025061,77.6,84.2,2.18707104433314,2012.0,"Korea, Rep."
49936638.0,24630672.0,25305966.0,9.4,5.1,9.0,24.6557147646437,6.26667057888214,69.0776146564742,6.52668916253946,14.125969755845,79.3473310837461,2.992,2.639,1253289537500.81,0.358584305514341,7757933279.93302,27687671900.8534,2.20919995518876,34.4509672575549,54.6498502596086,18.1357749652036,25097.595426845,3.68566778212526,9773000000.0,53.3377319003336,52.2285816810148,77.3,84.0,4.0259650043609,2011.0,"Korea, Rep."
49554112.0,24400303.0,25153809.0,9.4,5.1,9.0,24.8007766448204,6.50802460104035,68.6912029585829,6.68035239472134,14.0437442475737,79.275903357705,3.324,2.836,1143672241149.72,7.49682848971736,1708403230.5484,24520519516.4554,2.1440163216522,34.116775965605,54.6983573101453,17.6271254923594,23079.2601257735,6.80482491783671,9497400000.0,47.1037369107414,44.2958595844342,76.8,83.6,2.93928652655686,2010.0,"Korea, Rep."
49307835.0,24266215.0,25041620.0,9.0,5.0,9.0,24.297408833534,6.92359502433722,68.7789961421287,7.334849095101,13.4794647015632,79.1856965625606,3.363,2.681,943941876218.743,0.832565241886456,-1462805322.13982,21149554008.4421,2.24055681194729,32.9053600052499,55.9985720302947,19.3022879479722,19143.8516053025,0.792698989518186,9021900000.0,45.1853519113199,40.9482674584271,76.7,83.4,2.7564965449393,2009.0,"Korea, Rep."
49054708.0,24130969.0,24923739.0,9.4,5.0,9.0,25.1344621869389,7.06382760698602,67.8017059576648,7.69161505753522,14.637573201948,77.6708117405168,2.959,2.4,1047339010225.25,-1.70979940970548,266050431.43816,22436617250.4305,2.14224974257429,32.5102179703721,56.1872404353949,18.317231472605,21350.427979823,3.01298487281167,11187500000.0,47.6418852095772,47.8744672251696,76.2,83.0,4.67389655533408,2008.0,"Korea, Rep."
48683638.0,23936252.0,24747386.0,10.1,5.0,9.0,25.6003144825112,7.23725340801625,67.1624278472678,7.98974673184049,15.0869236848966,76.9233295832629,3.013,2.397,1172614086539.86,5.72002136904663,-2973234646.63662,26775576581.4269,2.28340908477707,33.4537500773177,55.0786933394466,18.0211172253515,24086.4104391677,5.79954841503216,8826900000.0,37.3921796905127,36.4823455972789,75.9,82.5,2.53457382137932,2007.0,"Korea, Rep."
48438292.0,23802065.0,24636227.0,9.2,5.0,9.0,25.9596254066103,7.55178002005433,66.4885945733353,8.28932741933919,15.3586665902844,76.3520059903765,3.254,2.707,1053216909887.56,3.37875161133505,-3075858002.35759,26303780777.0396,2.49747041944548,33.5172729953167,54.6991825290634,18.5519015236155,21743.4774514254,5.26432659466724,9161900000.0,35.6264186161218,35.0254549142976,75.4,82.1,2.24234028518921,2006.0,"Korea, Rep."
48184561.0,23659789.0,24524772.0,9.0,5.1,9.0,26.4503123416628,7.8625828220557,65.6871048362815,8.6603439805736,15.9112095392091,75.4284464802173,3.482,3.095,934901071332.984,1.65992583523493,-6603056077.49586,24494181180.719,2.61997573131402,34.1503317465453,53.878916427611,17.8194675469514,19402.5026259549,4.30854271411236,13643200000.0,35.2830827957409,33.0417282278992,74.9,81.6,2.75379162735039,2005.0,"Korea, Rep."
